term;normalized;game_id;canonical_name;source
Disney Infinity: Marvel Super Heroes;disney infinity marvel super heroes;wikidata_q16971686;Disney Infinity 2.0: Marvel Super Heroes;external
Disney Infinity 3.0;disney infinity 3 0;wikidata_q19861433;Disney Infinity 3.0;external
Disney Infinity 3.0: Star Wars;disney infinity 3 0 star wars;wikidata_q19861433;Disney Infinity 3.0;external
Disney Infinity: Star Wars;disney infinity star wars;wikidata_q19861433;Disney Infinity 3.0;external
Disney Speedstorm;disney speedstorm;wikidata_q111208417;Disney Speedstorm;external
DS;ds;wikidata_q111208417;Disney Speedstorm;external
Speedstorm;speedstorm;wikidata_q111208417;Disney Speedstorm;external
Disney Villains Cursed Cafe;disney villains cursed cafe;wikidata_q133570558;Disney Villains Cursed Cafe;external
Disney+ app;disney plus app;wikidata_q76301153;Disney+ app;external
Disorder;disorder;wikidata_q131498390;Disorder;external
Disrupt;disrupt;wikidata_q15925227;Disrupt;external
Dissidia Final Fantasy NT;dissidia final fantasy nt;wikidata_q19795249;Dissidia Final Fantasy NT;external
Distant Bloom;distant bloom;wikidata_q126165541;Distant Bloom;external
Distortion;distortion;wikidata_q125698325;Distortion;external
DISTRAINT 2;distraint 2;wikidata_q114661738;DISTRAINT 2;external
Dive Kick;dive kick;wikidata_q15377105;Divekick;external
Divekick;divekick;wikidata_q15377105;Divekick;external
Divekick: Addition Edition;divekick addition edition;wikidata_q15377105;Divekick;external
Divine Dynamo Flamefrit;divine dynamo flamefrit;wikidata_q127602962;Divine Dynamo Flamefrit;external
Divine Knockout;divine knockout;wikidata_q116209633;Divine Knockout;external
Divine Knockout (DKO);divine knockout dko;wikidata_q116209633;Divine Knockout;external
DKO;dko;wikidata_q116209633;Divine Knockout;external
DKO: Divine Knockout;dko divine knockout;wikidata_q116209633;Divine Knockout;external
Divinity;divinity;wikidata_q5284389;Divinity: Original Sin;external
Divinity: Original Sin;divinity original sin;wikidata_q5284389;Divinity: Original Sin;external
Divinity;divinity;wikidata_q92204031;Divinity: Original Sin - Enhanced Edition;external
Divinity: Original Sin - Enhanced Edition;divinity original sin enhanced edition;wikidata_q92204031;Divinity: Original Sin - Enhanced Edition;external
Divinity;divinity;wikidata_q20899735;Divinity: Original Sin 2;external
Divinity: Original Sin 2;divinity original sin 2;wikidata_q20899735;Divinity: Original Sin 2;external
Divinity: Original Sin II;divinity original sin ii;wikidata_q20899735;Divinity: Original Sin 2;external
DOS 2;dos 2;wikidata_q20899735;Divinity: Original Sin 2;external
DOS2;dos2;wikidata_q20899735;Divinity: Original Sin 2;external
Divinity;divinity;wikidata_q92203837;Divinity: Original Sin 2 - Definitive Edition;external
Divinity: Original Sin 2 - Definitive Edition;divinity original sin 2 definitive edition;wikidata_q92203837;Divinity: Original Sin 2 - Definitive Edition;external
divеl маy сry 5 sресiаl еditiоn рус локализация;divel may cry 5 special edition pyc лokaлизaция;divel_may_cry_special_edition_pyc_oka_a;Divеl Маy Сry Sресiаl Еditiоn Рус Локализация;local_or_matched
Divеl Маy Сry Sресiаl Еditiоn Рус Локализация;divel may cry special edition pyc лokaлизaция;divel_may_cry_special_edition_pyc_oka_a;Divеl Маy Сry Sресiаl Еditiоn Рус Локализация;local_or_matched
diаblо 4 рs4 (новый;diablo 4 ps4 hobый;diablo_ps4_hob;Diаblо Рs4 Новый;local_or_matched
Diаblо Рs4 Новый;diablo ps4 hobый;diablo_ps4_hob;Diаblо Рs4 Новый;local_or_matched
DJMax;djmax;wikidata_q489296;DJMax;external
DJMax Respect;djmax respect;wikidata_q24204182;DJMax Respect;external
DJMAX RESPECT V;djmax respect v;wikidata_q24204182;DJMax Respect;external
DmC: Definitive Edition;dmc definitive edition;wikidata_q112064594;DmC: Definitive Edition;external
DmC Devil May Cry Definitive Edition;dmc devil may cry definitive edition;wikidata_q112064594;DmC: Definitive Edition;external
DmC: Devil May Cry;dmc devil may cry;wikidata_q1826997;DmC: Devil May Cry;external
DMM TV;dmm tv;wikidata_q115668651;DMM TV;external
dmmtv;dmmtv;wikidata_q115668651;DMM TV;external
DNF Duel;dnf duel;wikidata_q104522419;DNF Duel;external
Dungeon & Fighter Duel;dungeon and fighter duel;wikidata_q104522419;DNF Duel;external
Dungeon Fighter Duel;dungeon fighter duel;wikidata_q104522419;DNF Duel;external
Do Not Feed the Monkeys;do not feed the monkeys;wikidata_q74116403;Do Not Feed the Monkeys;external
Do Not Feed the Monkeys 2099;do not feed the monkeys 2099;wikidata_q118777497;Do Not Feed the Monkeys 2099;external
DO NOT OPEN;do not open;do_not_open;DO NOT OPEN;local_or_matched
Docked;docked;wikidata_q135792962;Docked;external
Doctor Cat;doctor cat;wikidata_q122312459;Doctor Cat;external
Doctor Who;doctor who;wikidata_q114134363;Doctor Who: The Edge of Reality;external
Doctor Who: The Edge of Reality;doctor who the edge of reality;wikidata_q114134363;Doctor Who: The Edge of Reality;external
Doctor Who;doctor who;wikidata_q114134256;Doctor Who: The Edge Of Time;external
Doctor Who: The Edge Of Time;doctor who the edge of time;wikidata_q114134256;Doctor Who: The Edge Of Time;external
Dodgeball Academia;dodgeball academia;wikidata_q110126733;Dodgeball Academia;external
Dog Duty;dog duty;wikidata_q124064966;Dog Duty;external
DOG GONE GOLFING;dog gone golfing;wikidata_q124064968;DOG GONE GOLFING;external
Dog Man;dog man;wikidata_q128790065;Dog Man: Mission Impawsible;external
Dog Man: Mission Impawsible;dog man mission impawsible;wikidata_q128790065;Dog Man: Mission Impawsible;external
Dogurai;dogurai;wikidata_q114661887;Dogurai;external
DokeV;dokev;wikidata_q85977056;DokeV;external
DDLC Plus;ddlc plus;wikidata_q111051127;Doki Doki Literature Club Plus!;external
Doki Doki Literature Club Plus!;doki doki literature club plus;wikidata_q111051127;Doki Doki Literature Club Plus!;external
Doki-Doki Universe;doki doki universe;wikidata_q17008000;Doki-Doki Universe;external
Dollhouse;dollhouse;wikidata_q111280260;Dollhouse;external
Dollhouse;dollhouse;wikidata_q125157773;Dollhouse: Behind the Broken Mirror;external
Dollhouse: Behind the Broken Mirror;dollhouse behind the broken mirror;wikidata_q125157773;Dollhouse: Behind the Broken Mirror;external
Dollmare;dollmare;wikidata_q130723103;Dollmare;external
Dolmen;dolmen;wikidata_q108400818;Dolmen;external
Dolphin Spirit;dolphin spirit;wikidata_q123403823;Dolphin Spirit: Ocean Mission;external
Dolphin Spirit: Ocean Mission;dolphin spirit ocean mission;wikidata_q123403823;Dolphin Spirit: Ocean Mission;external
Don Bradman Cricket 14;don bradman cricket 14;wikidata_q16249137;Don Bradman Cricket 14;external
Don Bradman Cricket 17;don bradman cricket 17;wikidata_q26963125;Don Bradman Cricket 17;external
Lakhan;lakhan;wikidata_q26963125;Don Bradman Cricket 17;external
Don't Bite Me Bro;don t bite me bro;wikidata_q114944880;Don't Bite Me Bro! +;external
Don't Bite Me Bro! +;don t bite me bro plus;wikidata_q114944880;Don't Bite Me Bro! +;external
DET, DON'T EVEN THINK;det don t even think;wikidata_q136687109;Don't Even Think;external
Don't Even Think;don t even think;wikidata_q136687109;Don't Even Think;external
Don't Knock Twice;don t knock twice;wikidata_q28958156;Don't Knock Twice;external
Don't Starve;don t starve;wikidata_q3208174;Don't Starve;external
dont_starve;dont starve;wikidata_q3208174;Don't Starve;external
DS;ds;wikidata_q3208174;Don't Starve;external
Don't Starve Together;don t starve together;wikidata_q22344573;Don't Starve Together;external
Don't Touch this Button!;don t touch this button;wikidata_q114235236;Don't Touch this Button!;external
Donut County;donut county;wikidata_q19627412;Donut County;external
Donuts'n'Justice;donuts n justice;wikidata_q104804751;Donuts'n'Justice;external
Doodle God;doodle god;wikidata_q5296988;Doodle God;external
1993 Doom;1993 doom;wikidata_q189784;Doom;external
2016 Doom;2016 doom;wikidata_q513867;Doom;external
Doom;doom;wikidata_q189784;Doom;external
Doom;doom;wikidata_q513867;Doom;external
Doom;doom;wikidata_q655219;Doom;external
Doom 1;doom 1;wikidata_q189784;Doom;external
Doom 1993;doom 1993;wikidata_q189784;Doom;external
Doom 2016;doom 2016;wikidata_q513867;Doom;external
DOOM + DOOM II;doom plus doom ii;wikidata_q189784;Doom;external
Дум;дym;wikidata_q189784;Doom;external
Doom & Destiny;doom and destiny;wikidata_q32019575;Doom & Destiny;external
Doom 64;doom 64;wikidata_q1071278;Doom 64;external
Doom Eternal;doom eternal;doom_eternal;Doom Eternal;local_or_matched
Doom Eternal;doom eternal;wikidata_q106166973;Doom Eternal: The Ancient Gods - Part One;external
Doom Eternal: The Ancient Gods - Part One;doom eternal the ancient gods part one;wikidata_q106166973;Doom Eternal: The Ancient Gods - Part One;external
Doom Eternal;doom eternal;wikidata_q106167320;Doom Eternal: The Ancient Gods – Part Two;external
Doom Eternal: The Ancient Gods – Part Two;doom eternal the ancient gods part two;wikidata_q106167320;Doom Eternal: The Ancient Gods – Part Two;external
Doom VFR;doom vfr;wikidata_q55662651;Doom VFR;external
Doom;doom;doom_the_dark_ages;Doom: The Dark Ages;local_or_matched
Doom: The Dark Ages;doom the dark ages;doom_the_dark_ages;Doom: The Dark Ages;local_or_matched
Door Kickers;door kickers;wikidata_q68338972;Door Kickers: Action Squad;external
Door Kickers: Action Squad;door kickers action squad;wikidata_q68338972;Door Kickers: Action Squad;external
Doraemon Dorayaki Shop Story;doraemon dorayaki shop story;wikidata_q126034834;Doraemon Dorayaki Shop Story;external
Doraemon no Dorayaki-san Monogatari;doraemon no dorayaki san monogatari;wikidata_q126034834;Doraemon Dorayaki Shop Story;external
Doraemon Story of Seasons;doraemon story of seasons;wikidata_q64485163;Doraemon Story of Seasons;external
Doraemon Story of Seasons;doraemon story of seasons;wikidata_q112767425;Doraemon Story of Seasons: Friends of the Great Kingdom;external
Doraemon Story of Seasons: Friends of the Great Kingdom;doraemon story of seasons friends of the great kingdom;wikidata_q112767425;Doraemon Story of Seasons: Friends of the Great Kingdom;external
Friends of the Great Kingdom;friends of the great kingdom;wikidata_q112767425;Doraemon Story of Seasons: Friends of the Great Kingdom;external
Dordogne;dordogne;wikidata_q113437012;Dordogne;external
Dorf Romantik;dorf romantik;wikidata_q106235199;Dorfromantik;external
Dorfromantik;dorfromantik;wikidata_q106235199;Dorfromantik;external
Dosa Divas;dosa divas;wikidata_q134726408;Dosa Divas: One Last Meal;external
Dosa Divas: One Last Meal;dosa divas one last meal;wikidata_q134726408;Dosa Divas: One Last Meal;external
Project Dosa;project dosa;wikidata_q134726408;Dosa Divas: One Last Meal;external
DDG RotD;ddg rotd;wikidata_q118189308;Double Dragon Gaiden: Rise of the Dragons;external
Double Dragon Gaiden;double dragon gaiden;wikidata_q118189308;Double Dragon Gaiden: Rise of the Dragons;external
Double Dragon Gaiden Rise of Dragons;double dragon gaiden rise of dragons;wikidata_q118189308;Double Dragon Gaiden: Rise of the Dragons;external
Double Dragon Gaiden: Rise of the Dragons;double dragon gaiden rise of the dragons;wikidata_q118189308;Double Dragon Gaiden: Rise of the Dragons;external
RotD;rotd;wikidata_q118189308;Double Dragon Gaiden: Rise of the Dragons;external
Double Dragon 3: The Sacred Stones;double dragon 3 the sacred stones;wikidata_q18907829;Double Dragon III: The Sacred Stones;external
Double Dragon III;double dragon iii;wikidata_q18907829;Double Dragon III: The Sacred Stones;external
Double Dragon III: The Sacred Stones;double dragon iii the sacred stones;wikidata_q18907829;Double Dragon III: The Sacred Stones;external
Double Dragon 4;double dragon 4;wikidata_q28126965;Double Dragon IV;external
Double Dragon Four;double dragon four;wikidata_q28126965;Double Dragon IV;external
Double Dragon IV;double dragon iv;wikidata_q28126965;Double Dragon IV;external
Double Dragon Revive;double dragon revive;wikidata_q127367897;Double Dragon Revive;external
Doughlings;doughlings;wikidata_q74111037;Doughlings: Arcade;external
Doughlings: Arcade;doughlings arcade;wikidata_q74111037;Doughlings: Arcade;external
Doughlings;doughlings;wikidata_q74111237;Doughlings: Invasion;external
Doughlings: Invasion;doughlings invasion;wikidata_q74111237;Doughlings: Invasion;external
Down the Rabbit Hole;down the rabbit hole;wikidata_q114235579;Down the Rabbit Hole;external
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai;downtown nekketsu koushinkyoku soreyuke daiundoukai;wikidata_q8011407;Downtown Nekketsu March Super-Awesome Field Day!;external
Downtown Nekketsu March Super-Awesome Field Day!;downtown nekketsu march super awesome field day;wikidata_q8011407;Downtown Nekketsu March Super-Awesome Field Day!;external
Downtown Special;downtown special;wikidata_q11265439;Downtown Special: Kunio-kun's Historical Period Drama!;external
Downtown Special: Kunio-kun no Jidaigeki da yo - Zenin Shūgō!;downtown special kunio kun no jidaigeki da yo zenin sh g;wikidata_q11265439;Downtown Special: Kunio-kun's Historical Period Drama!;external
Downtown Special: Kunio-kun no Jidaigeki Dayo Zenin Shuugou!;downtown special kunio kun no jidaigeki dayo zenin shuugou;wikidata_q11265439;Downtown Special: Kunio-kun's Historical Period Drama!;external
Downtown Special: Kunio-kun's Historical Period Drama!;downtown special kunio kun s historical period drama;wikidata_q11265439;Downtown Special: Kunio-kun's Historical Period Drama!;external
Downward Spiral;downward spiral;wikidata_q114941418;Downward Spiral: Horus Station;external
Downward Spiral: Horus Station;downward spiral horus station;wikidata_q114941418;Downward Spiral: Horus Station;external
DQ11;dq11;wikidata_q20736242;DQ11;external
DQXI;dqxi;wikidata_q20736242;DQ11;external
Dragon Quest 11;dragon quest 11;wikidata_q20736242;DQ11;external
Dragon Quest 11 - Echoes of an Elusive Age;dragon quest 11 echoes of an elusive age;wikidata_q20736242;DQ11;external
Dragon Quest XI - Echoes of an Elusive Age;dragon quest xi echoes of an elusive age;wikidata_q20736242;DQ11;external
DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition;dragon quest xi s echoes of an elusive age definitive edition;wikidata_q20736242;DQ11;external
Dragon Quest XI: эхо недостижимой возраст;dragon quest xi эxo heдoctижиmoй boзpact;wikidata_q20736242;DQ11;external
DFMMM;dfmmm;wikidata_q117230313;Dr. Fetus' Mean Meat Machine;external
Dr. Fetus' Mean Meat Machine;dr fetus mean meat machine;wikidata_q117230313;Dr. Fetus' Mean Meat Machine;external
Dracamar;dracamar;wikidata_q135065395;Dracamar;external
Dracula's Legacy;dracula s legacy;wikidata_q101008759;Dracula's Legacy;external
Dracula's Legacy Remastered;dracula s legacy remastered;wikidata_q110058828;Dracula's Legacy Remastered;external
Drago Noka;drago noka;wikidata_q122377821;Drago Noka;external
Dragon Age;dragon age;dragon_age;Dragon Age;local_or_matched
DAI;dai;wikidata_q4037583;Dragon Age: Inquisition;external
Dragon Age;dragon age;wikidata_q4037583;Dragon Age: Inquisition;external
Dragon Age III;dragon age iii;wikidata_q4037583;Dragon Age: Inquisition;external
Dragon Age: Inquisition;dragon age inquisition;wikidata_q4037583;Dragon Age: Inquisition;external
Dragon Age;dragon age;wikidata_q105564044;Dragon Age: Inquisition – Trespasser;external
Dragon Age: Inquisition – Trespasser;dragon age inquisition trespasser;wikidata_q105564044;Dragon Age: Inquisition – Trespasser;external
DA: TV;da tv;wikidata_q104651901;Dragon Age: The Veilguard;external
DA:V;da v;wikidata_q104651901;Dragon Age: The Veilguard;external
DATV;datv;wikidata_q104651901;Dragon Age: The Veilguard;external
Dragon Age;dragon age;wikidata_q104651901;Dragon Age: The Veilguard;external
